DateTime,Pressure (Pa),MSLP (Pa)
01-Mar-2017 05:00:00,102039.776833,102239.776833
01-Mar-2017 05:05:00,102033.004057,102233.004057
01-Mar-2017 05:10:00,102039.776833,102239.776833
01-Mar-2017 05:15:00,102044.292017,102244.292017
01-Mar-2017 05:20:00,102039.776833,102239.776833
01-Mar-2017 05:25:00,102036.390445,102236.390445
01-Mar-2017 05:30:00,102033.004057,102233.004057
01-Mar-2017 05:35:00,102033.004057,102233.004057
01-Mar-2017 05:40:00,102027.360077,102227.360077
01-Mar-2017 05:45:00,102017.200912,102217.200912
01-Mar-2017 05:50:00,102012.685728,102212.685728
01-Mar-2017 05:55:00,102005.912952,102205.912952
01-Mar-2017 06:00:00,102005.912952,102205.912952
01-Mar-2017 06:05:00,101999.140175,102199.140175
01-Mar-2017 06:10:00,101992.367399,102192.367399
01-Mar-2017 06:15:00,101988.981011,102188.981011
01-Mar-2017 06:20:00,101988.981011,102188.981011
01-Mar-2017 06:25:00,101983.337031,102183.337031
01-Mar-2017 06:30:00,101982.208234,102182.208234
01-Mar-2017 06:35:00,101982.208234,102182.208234
01-Mar-2017 06:40:00,101978.821846,102178.821846
01-Mar-2017 06:45:00,101978.821846,102178.821846
01-Mar-2017 06:50:00,101967.533886,102167.533886
01-Mar-2017 06:55:00,101963.018702,102163.018702
01-Mar-2017 07:00:00,101959.632313,102159.632313
01-Mar-2017 07:05:00,101951.730741,102151.730741
01-Mar-2017 07:10:00,101938.185188,102138.185188
01-Mar-2017 07:15:00,101935.927596,102135.927596
01-Mar-2017 07:20:00,101929.154820,102129.154820
01-Mar-2017 07:25:00,101928.026024,102128.026024
01-Mar-2017 07:30:00,101928.026024,102128.026024
01-Mar-2017 07:35:00,101924.639636,102124.639636
01-Mar-2017 07:40:00,101918.995655,102118.995655
01-Mar-2017 07:45:00,101917.866859,102117.866859
01-Mar-2017 07:50:00,101917.866859,102117.866859
01-Mar-2017 07:55:00,101911.094083,102111.094083
01-Mar-2017 08:00:00,101907.707695,102107.707695
01-Mar-2017 08:05:00,101903.192511,102103.192511
01-Mar-2017 08:10:00,101900.934919,102100.934919
01-Mar-2017 08:15:00,101904.321307,102104.321307
01-Mar-2017 08:20:00,101900.934919,102100.934919
01-Mar-2017 08:25:00,101900.934919,102100.934919
01-Mar-2017 08:30:00,101894.162142,102094.162142
01-Mar-2017 08:35:00,101890.775754,102090.775754
01-Mar-2017 08:40:00,101888.518162,102088.518162
01-Mar-2017 08:45:00,101887.389366,102087.389366
01-Mar-2017 08:50:00,101885.131774,102085.131774
01-Mar-2017 08:55:00,101880.616590,102080.616590
01-Mar-2017 09:00:00,101876.101405,102076.101405
01-Mar-2017 09:05:00,101873.843813,102073.843813
01-Mar-2017 09:10:00,101873.843813,102073.843813
01-Mar-2017 09:15:00,101871.586221,102071.586221
01-Mar-2017 09:20:00,101874.972609,102074.972609
01-Mar-2017 09:25:00,101880.616590,102080.616590
01-Mar-2017 09:30:00,101887.389366,102087.389366
01-Mar-2017 09:35:00,101890.775754,102090.775754
01-Mar-2017 09:40:00,101894.162142,102094.162142
01-Mar-2017 09:45:00,101900.934919,102100.934919
01-Mar-2017 09:50:00,101904.321307,102104.321307
01-Mar-2017 09:55:00,101900.934919,102100.934919
01-Mar-2017 10:00:00,101905.450103,102105.450103
01-Mar-2017 10:05:00,101914.480471,102114.480471
01-Mar-2017 10:10:00,101917.866859,102117.866859
01-Mar-2017 10:15:00,101921.253248,102121.253248
01-Mar-2017 10:20:00,101924.639636,102124.639636
01-Mar-2017 10:25:00,101928.026024,102128.026024
01-Mar-2017 10:30:00,101928.026024,102128.026024
01-Mar-2017 10:35:00,101924.639636,102124.639636
01-Mar-2017 10:40:00,101921.253248,102121.253248
01-Mar-2017 10:45:00,101922.382044,102122.382044
01-Mar-2017 10:50:00,101922.382044,102122.382044
01-Mar-2017 10:55:00,101928.026024,102128.026024
01-Mar-2017 11:00:00,101932.541208,102132.541208
01-Mar-2017 11:05:00,101934.798800,102134.798800
01-Mar-2017 11:10:00,101941.571577,102141.571577
01-Mar-2017 11:15:00,101944.957965,102144.957965
01-Mar-2017 11:20:00,101944.957965,102144.957965
01-Mar-2017 11:25:00,101949.473149,102149.473149
01-Mar-2017 11:30:00,101949.473149,102149.473149
01-Mar-2017 11:35:00,101950.601945,102150.601945
01-Mar-2017 11:40:00,101955.117129,102155.117129
01-Mar-2017 11:45:00,101952.859537,102152.859537
01-Mar-2017 11:50:00,101955.117129,102155.117129
01-Mar-2017 11:55:00,101956.245925,102156.245925
01-Mar-2017 12:00:00,101960.761109,102160.761109
01-Mar-2017 12:05:00,101965.276294,102165.276294
01-Mar-2017 12:10:00,101968.662682,102168.662682
01-Mar-2017 12:15:00,101965.276294,102165.276294
01-Mar-2017 12:20:00,101968.662682,102168.662682
01-Mar-2017 12:25:00,101968.662682,102168.662682
01-Mar-2017 12:30:00,101972.049070,102172.049070
01-Mar-2017 12:35:00,101972.049070,102172.049070
01-Mar-2017 12:40:00,101967.533886,102167.533886
01-Mar-2017 12:45:00,101972.049070,102172.049070
01-Mar-2017 12:50:00,101967.533886,102167.533886
01-Mar-2017 12:55:00,101972.049070,102172.049070
01-Mar-2017 13:00:00,101973.177866,102173.177866
01-Mar-2017 13:05:00,101978.821846,102178.821846
01-Mar-2017 13:10:00,101975.435458,102175.435458
01-Mar-2017 13:15:00,101975.435458,102175.435458
01-Mar-2017 13:20:00,101978.821846,102178.821846
01-Mar-2017 13:25:00,101982.208234,102182.208234
01-Mar-2017 13:30:00,101979.950642,102179.950642
01-Mar-2017 13:35:00,101978.821846,102178.821846
01-Mar-2017 13:40:00,101979.950642,102179.950642
01-Mar-2017 13:45:00,101978.821846,102178.821846
01-Mar-2017 13:50:00,101977.693050,102177.693050
01-Mar-2017 13:55:00,101979.950642,102179.950642
01-Mar-2017 14:00:00,101982.208234,102182.208234
01-Mar-2017 14:05:00,101982.208234,102182.208234
01-Mar-2017 14:10:00,101979.950642,102179.950642
01-Mar-2017 14:15:00,101978.821846,102178.821846
01-Mar-2017 14:20:00,101975.435458,102175.435458
01-Mar-2017 14:25:00,101982.208234,102182.208234
01-Mar-2017 14:30:00,101985.594623,102185.594623
01-Mar-2017 14:35:00,101988.981011,102188.981011
01-Mar-2017 14:40:00,101985.594623,102185.594623
01-Mar-2017 14:45:00,101988.981011,102188.981011
01-Mar-2017 14:50:00,101985.594623,102185.594623
01-Mar-2017 14:55:00,101983.337031,102183.337031
01-Mar-2017 15:00:00,101985.594623,102185.594623
01-Mar-2017 15:05:00,101985.594623,102185.594623
01-Mar-2017 15:10:00,101979.950642,102179.950642
01-Mar-2017 15:15:00,101978.821846,102178.821846
01-Mar-2017 15:20:00,101972.049070,102172.049070
01-Mar-2017 15:25:00,101975.435458,102175.435458
01-Mar-2017 15:30:00,101976.564254,102176.564254
01-Mar-2017 15:35:00,101972.049070,102172.049070
01-Mar-2017 15:40:00,101978.821846,102178.821846
01-Mar-2017 15:45:00,101979.950642,102179.950642
01-Mar-2017 15:50:00,101984.465827,102184.465827
01-Mar-2017 15:55:00,101985.594623,102185.594623
01-Mar-2017 16:00:00,101978.821846,102178.821846
01-Mar-2017 16:05:00,101973.177866,102173.177866
01-Mar-2017 16:10:00,101970.920274,102170.920274
01-Mar-2017 16:15:00,101972.049070,102172.049070
01-Mar-2017 16:20:00,101968.662682,102168.662682
01-Mar-2017 16:25:00,101964.147498,102164.147498
