DateTime,Pressure (Pa),MSLP (Pa)
01-Oct-2016 05:00:00,101447.158905,101647.158905
01-Oct-2016 05:05:00,101433.613353,101633.613353
01-Oct-2016 05:10:00,101429.098168,101629.098168
01-Oct-2016 05:15:00,101414.423820,101614.423820
01-Oct-2016 05:20:00,101399.749471,101599.749471
01-Oct-2016 05:25:00,101392.976695,101592.976695
01-Oct-2016 05:30:00,101381.688734,101581.688734
01-Oct-2016 05:35:00,101377.173550,101577.173550
01-Oct-2016 05:40:00,101367.014385,101567.014385
01-Oct-2016 05:45:00,101369.271977,101569.271977
01-Oct-2016 05:50:00,101372.658366,101572.658366
01-Oct-2016 05:55:00,101372.658366,101572.658366
01-Oct-2016 06:00:00,101371.529570,101571.529570
01-Oct-2016 06:05:00,101368.143181,101568.143181
01-Oct-2016 06:10:00,101376.044754,101576.044754
01-Oct-2016 06:15:00,101385.075122,101585.075122
01-Oct-2016 06:20:00,101383.946326,101583.946326
01-Oct-2016 06:25:00,101382.817530,101582.817530
01-Oct-2016 06:30:00,101382.817530,101582.817530
01-Oct-2016 06:35:00,101370.400774,101570.400774
01-Oct-2016 06:40:00,101369.271977,101569.271977
01-Oct-2016 06:45:00,101370.400774,101570.400774
01-Oct-2016 06:50:00,101376.044754,101576.044754
01-Oct-2016 06:55:00,101377.173550,101577.173550
01-Oct-2016 07:00:00,101377.173550,101577.173550
01-Oct-2016 07:05:00,101388.461510,101588.461510
01-Oct-2016 07:10:00,101392.976695,101592.976695
01-Oct-2016 07:15:00,101392.976695,101592.976695
01-Oct-2016 07:20:00,101388.461510,101588.461510
01-Oct-2016 07:25:00,101382.817530,101582.817530
01-Oct-2016 07:30:00,101383.946326,101583.946326
01-Oct-2016 07:35:00,101383.946326,101583.946326
01-Oct-2016 07:40:00,101377.173550,101577.173550
01-Oct-2016 07:45:00,101367.014385,101567.014385
01-Oct-2016 07:50:00,101363.627997,101563.627997
01-Oct-2016 07:55:00,101368.143181,101568.143181
01-Oct-2016 08:00:00,101379.431142,101579.431142
01-Oct-2016 08:05:00,101388.461510,101588.461510
01-Oct-2016 08:10:00,101394.105491,101594.105491
01-Oct-2016 08:15:00,101397.491879,101597.491879
01-Oct-2016 08:20:00,101396.363083,101596.363083
01-Oct-2016 08:25:00,101400.878267,101600.878267
01-Oct-2016 08:30:00,101409.908635,101609.908635
01-Oct-2016 08:35:00,101424.582984,101624.582984
01-Oct-2016 08:40:00,101427.969372,101627.969372
01-Oct-2016 08:45:00,101432.484556,101632.484556
01-Oct-2016 08:50:00,101423.454188,101623.454188
01-Oct-2016 08:55:00,101417.810208,101617.810208
01-Oct-2016 09:00:00,101414.423820,101614.423820
01-Oct-2016 09:05:00,101413.295024,101613.295024
01-Oct-2016 09:10:00,101416.681412,101616.681412
01-Oct-2016 09:15:00,101409.908635,101609.908635
01-Oct-2016 09:20:00,101408.779839,101608.779839
01-Oct-2016 09:25:00,101406.522247,101606.522247
01-Oct-2016 09:30:00,101404.264655,101604.264655
01-Oct-2016 09:35:00,101404.264655,101604.264655
01-Oct-2016 09:40:00,101397.491879,101597.491879
01-Oct-2016 09:45:00,101400.878267,101600.878267
01-Oct-2016 09:50:00,101394.105491,101594.105491
01-Oct-2016 09:55:00,101392.976695,101592.976695
01-Oct-2016 10:00:00,101402.007063,101602.007063
01-Oct-2016 10:05:00,101400.878267,101600.878267
01-Oct-2016 10:10:00,101403.135859,101603.135859
01-Oct-2016 10:15:00,101424.582984,101624.582984
01-Oct-2016 10:20:00,101438.128537,101638.128537
01-Oct-2016 10:25:00,101440.386129,101640.386129
01-Oct-2016 10:30:00,101438.128537,101638.128537
01-Oct-2016 10:35:00,101442.643721,101642.643721
01-Oct-2016 10:40:00,101441.514925,101641.514925
01-Oct-2016 10:45:00,101441.514925,101641.514925
01-Oct-2016 10:50:00,101436.999741,101636.999741
01-Oct-2016 10:55:00,101446.030109,101646.030109
01-Oct-2016 11:00:00,101453.931681,101653.931681
01-Oct-2016 11:05:00,101459.575662,101659.575662
01-Oct-2016 11:10:00,101464.090846,101664.090846
01-Oct-2016 11:15:00,101464.090846,101664.090846
01-Oct-2016 11:20:00,101464.090846,101664.090846
01-Oct-2016 11:25:00,101468.606030,101668.606030
01-Oct-2016 11:30:00,101473.121214,101673.121214
01-Oct-2016 11:35:00,101490.053155,101690.053155
01-Oct-2016 11:40:00,101499.083524,101699.083524
01-Oct-2016 11:45:00,101499.083524,101699.083524
01-Oct-2016 11:50:00,101499.083524,101699.083524
01-Oct-2016 11:55:00,101493.439543,101693.439543
01-Oct-2016 12:00:00,101492.310747,101692.310747
01-Oct-2016 12:05:00,101495.697135,101695.697135
01-Oct-2016 12:10:00,101508.113892,101708.113892
01-Oct-2016 12:15:00,101512.629076,101712.629076
01-Oct-2016 12:20:00,101511.500280,101711.500280
01-Oct-2016 12:25:00,101520.530649,101720.530649
01-Oct-2016 12:30:00,101526.174629,101726.174629
01-Oct-2016 12:35:00,101535.204997,101735.204997
01-Oct-2016 12:40:00,101541.977774,101741.977774
01-Oct-2016 12:45:00,101541.977774,101741.977774
01-Oct-2016 12:50:00,101540.848978,101740.848978
01-Oct-2016 12:55:00,101548.750550,101748.750550
01-Oct-2016 13:00:00,101555.523326,101755.523326
01-Oct-2016 13:05:00,101563.424899,101763.424899
01-Oct-2016 13:10:00,101581.485636,101781.485636
01-Oct-2016 13:15:00,101590.516004,101790.516004
01-Oct-2016 13:20:00,101583.743228,101783.743228
01-Oct-2016 13:25:00,101580.356839,101780.356839
01-Oct-2016 13:30:00,101586.000820,101786.000820
01-Oct-2016 13:35:00,101588.258412,101788.258412
01-Oct-2016 13:40:00,101587.129616,101787.129616
01-Oct-2016 13:45:00,101588.258412,101788.258412
01-Oct-2016 13:50:00,101587.129616,101787.129616
01-Oct-2016 13:55:00,101578.099247,101778.099247
01-Oct-2016 14:00:00,101572.455267,101772.455267
01-Oct-2016 14:05:00,101574.712859,101774.712859
