DateTime,Pressure (Pa),MSLP (Pa)
01-Aug-2017 05:00:00,101111.906477,101311.906477
01-Aug-2017 05:05:00,101108.520089,101308.520089
01-Aug-2017 05:10:00,101105.133701,101305.133701
01-Aug-2017 05:15:00,101098.360925,101298.360925
01-Aug-2017 05:20:00,101091.588148,101291.588148
01-Aug-2017 05:25:00,101088.201760,101288.201760
01-Aug-2017 05:30:00,101081.428984,101281.428984
01-Aug-2017 05:35:00,101074.656208,101274.656208
01-Aug-2017 05:40:00,101067.883431,101267.883431
01-Aug-2017 05:45:00,101054.337879,101254.337879
01-Aug-2017 05:50:00,101047.565102,101247.565102
01-Aug-2017 05:55:00,101037.405938,101237.405938
01-Aug-2017 06:00:00,101031.761958,101231.761958
01-Aug-2017 06:05:00,101036.277142,101236.277142
01-Aug-2017 06:10:00,101027.246773,101227.246773
01-Aug-2017 06:15:00,101017.087609,101217.087609
01-Aug-2017 06:20:00,101013.701221,101213.701221
01-Aug-2017 06:25:00,101013.701221,101213.701221
01-Aug-2017 06:30:00,101013.701221,101213.701221
01-Aug-2017 06:35:00,101010.314833,101210.314833
01-Aug-2017 06:40:00,101013.701221,101213.701221
01-Aug-2017 06:45:00,101013.701221,101213.701221
01-Aug-2017 06:50:00,101017.087609,101217.087609
01-Aug-2017 06:55:00,101013.701221,101213.701221
01-Aug-2017 07:00:00,101017.087609,101217.087609
01-Aug-2017 07:05:00,101020.473997,101220.473997
01-Aug-2017 07:10:00,101017.087609,101217.087609
01-Aug-2017 07:15:00,101010.314833,101210.314833
01-Aug-2017 07:20:00,101012.572425,101212.572425
01-Aug-2017 07:25:00,101020.473997,101220.473997
01-Aug-2017 07:30:00,101018.216405,101218.216405
01-Aug-2017 07:35:00,101022.731589,101222.731589
01-Aug-2017 07:40:00,101023.860385,101223.860385
01-Aug-2017 07:45:00,101024.989181,101224.989181
01-Aug-2017 07:50:00,101030.633161,101230.633161
01-Aug-2017 07:55:00,101037.405938,101237.405938
01-Aug-2017 08:00:00,101040.792326,101240.792326
01-Aug-2017 08:05:00,101054.337879,101254.337879
01-Aug-2017 08:10:00,101059.981859,101259.981859
01-Aug-2017 08:15:00,101065.625839,101265.625839
01-Aug-2017 08:20:00,101069.012227,101269.012227
01-Aug-2017 08:25:00,101071.269819,101271.269819
01-Aug-2017 08:30:00,101071.269819,101271.269819
01-Aug-2017 08:35:00,101074.656208,101274.656208
01-Aug-2017 08:40:00,101079.171392,101279.171392
01-Aug-2017 08:45:00,101081.428984,101281.428984
01-Aug-2017 08:50:00,101091.588148,101291.588148
01-Aug-2017 08:55:00,101094.974537,101294.974537
01-Aug-2017 09:00:00,101098.360925,101298.360925
01-Aug-2017 09:05:00,101105.133701,101305.133701
01-Aug-2017 09:10:00,101115.292865,101315.292865
01-Aug-2017 09:15:00,101115.292865,101315.292865
01-Aug-2017 09:20:00,101118.679254,101318.679254
01-Aug-2017 09:25:00,101120.936846,101320.936846
01-Aug-2017 09:30:00,101125.452030,101325.452030
01-Aug-2017 09:35:00,101132.224806,101332.224806
01-Aug-2017 09:40:00,101138.997583,101338.997583
01-Aug-2017 09:45:00,101142.383971,101342.383971
01-Aug-2017 09:50:00,101148.027951,101348.027951
01-Aug-2017 09:55:00,101151.414339,101351.414339
01-Aug-2017 10:00:00,101155.929523,101355.929523
01-Aug-2017 10:05:00,101159.315912,101359.315912
01-Aug-2017 10:10:00,101155.929523,101355.929523
01-Aug-2017 10:15:00,101162.702300,101362.702300
01-Aug-2017 10:20:00,101155.929523,101355.929523
01-Aug-2017 10:25:00,101159.315912,101359.315912
01-Aug-2017 10:30:00,101169.475076,101369.475076
01-Aug-2017 10:35:00,101176.247852,101376.247852
01-Aug-2017 10:40:00,101176.247852,101376.247852
01-Aug-2017 10:45:00,101176.247852,101376.247852
01-Aug-2017 10:50:00,101183.020629,101383.020629
01-Aug-2017 10:55:00,101183.020629,101383.020629
01-Aug-2017 11:00:00,101187.535813,101387.535813
01-Aug-2017 11:05:00,101189.793405,101389.793405
01-Aug-2017 11:10:00,101186.407017,101386.407017
01-Aug-2017 11:15:00,101189.793405,101389.793405
01-Aug-2017 11:20:00,101186.407017,101386.407017
01-Aug-2017 11:25:00,101183.020629,101383.020629
01-Aug-2017 11:30:00,101179.634241,101379.634241
01-Aug-2017 11:35:00,101179.634241,101379.634241
01-Aug-2017 11:40:00,101184.149425,101384.149425
01-Aug-2017 11:45:00,101189.793405,101389.793405
01-Aug-2017 11:50:00,101189.793405,101389.793405
01-Aug-2017 11:55:00,101189.793405,101389.793405
01-Aug-2017 12:00:00,101193.179793,101393.179793
01-Aug-2017 12:05:00,101196.566181,101396.566181
01-Aug-2017 12:10:00,101202.210162,101402.210162
01-Aug-2017 12:15:00,101220.270898,101420.270898
01-Aug-2017 12:20:00,101233.816451,101433.816451
01-Aug-2017 12:25:00,101246.233208,101446.233208
01-Aug-2017 12:30:00,101257.521168,101457.521168
01-Aug-2017 12:35:00,101260.907556,101460.907556
01-Aug-2017 12:40:00,101276.710701,101476.710701
01-Aug-2017 12:45:00,101284.612273,101484.612273
01-Aug-2017 12:50:00,101293.642642,101493.642642
01-Aug-2017 12:55:00,101297.029030,101497.029030
01-Aug-2017 13:00:00,101310.574583,101510.574583
01-Aug-2017 13:05:00,101321.862543,101521.862543
01-Aug-2017 13:10:00,101325.248931,101525.248931
01-Aug-2017 13:15:00,101332.021708,101532.021708
01-Aug-2017 13:20:00,101338.794484,101538.794484
01-Aug-2017 13:25:00,101338.794484,101538.794484
01-Aug-2017 13:30:00,101337.665688,101537.665688
01-Aug-2017 13:35:00,101344.438464,101544.438464
01-Aug-2017 13:40:00,101355.726425,101555.726425
01-Aug-2017 13:45:00,101360.241609,101560.241609
01-Aug-2017 13:50:00,101361.370405,101561.370405
01-Aug-2017 13:55:00,101372.658366,101572.658366
01-Aug-2017 14:00:00,101378.302346,101578.302346
01-Aug-2017 14:05:00,101382.817530,101582.817530
01-Aug-2017 14:10:00,101386.203918,101586.203918
01-Aug-2017 14:15:00,101382.817530,101582.817530
01-Aug-2017 14:20:00,101391.847899,101591.847899
01-Aug-2017 14:25:00,101403.135859,101603.135859
01-Aug-2017 14:30:00,101409.908635,101609.908635
01-Aug-2017 14:35:00,101409.908635,101609.908635
01-Aug-2017 14:40:00,101404.264655,101604.264655
01-Aug-2017 14:45:00,101403.135859,101603.135859
01-Aug-2017 14:50:00,101403.135859,101603.135859
01-Aug-2017 14:55:00,101396.363083,101596.363083
01-Aug-2017 15:00:00,101392.976695,101592.976695
01-Aug-2017 15:05:00,101392.976695,101592.976695
01-Aug-2017 15:10:00,101386.203918,101586.203918
01-Aug-2017 15:15:00,101389.590306,101589.590306
01-Aug-2017 15:20:00,101382.817530,101582.817530
01-Aug-2017 15:25:00,101379.431142,101579.431142
01-Aug-2017 15:30:00,101382.817530,101582.817530
01-Aug-2017 15:35:00,101379.431142,101579.431142
01-Aug-2017 15:40:00,101376.044754,101576.044754
01-Aug-2017 15:45:00,101368.143181,101568.143181
01-Aug-2017 15:50:00,101365.885589,101565.885589
01-Aug-2017 15:55:00,101372.658366,101572.658366
01-Aug-2017 16:00:00,101373.787162,101573.787162
01-Aug-2017 16:05:00,101373.787162,101573.787162
01-Aug-2017 16:10:00,101379.431142,101579.431142
01-Aug-2017 16:15:00,101379.431142,101579.431142
