DateTime,Pressure (Pa),MSLP (Pa)
01-Sep-2015 05:00:00,101598.417576,101798.417576
01-Sep-2015 05:05:00,101600.675168,101800.675168
01-Sep-2015 05:10:00,101604.061557,101804.061557
01-Sep-2015 05:15:00,101597.288780,101797.288780
01-Sep-2015 05:20:00,101587.129616,101787.129616
01-Sep-2015 05:25:00,101581.485636,101781.485636
01-Sep-2015 05:30:00,101580.356839,101780.356839
01-Sep-2015 05:35:00,101566.811287,101766.811287
01-Sep-2015 05:40:00,101560.038511,101760.038511
01-Sep-2015 05:45:00,101549.879346,101749.879346
01-Sep-2015 05:50:00,101544.235366,101744.235366
01-Sep-2015 05:55:00,101546.492958,101746.492958
01-Sep-2015 06:00:00,101543.106570,101743.106570
01-Sep-2015 06:05:00,101540.848978,101740.848978
01-Sep-2015 06:10:00,101539.720182,101739.720182
01-Sep-2015 06:15:00,101539.720182,101739.720182
01-Sep-2015 06:20:00,101529.561017,101729.561017
01-Sep-2015 06:25:00,101523.917037,101723.917037
01-Sep-2015 06:30:00,101522.788241,101722.788241
01-Sep-2015 06:35:00,101516.015464,101716.015464
01-Sep-2015 06:40:00,101513.757872,101713.757872
01-Sep-2015 06:45:00,101512.629076,101712.629076
01-Sep-2015 06:50:00,101509.242688,101709.242688
01-Sep-2015 06:55:00,101502.469912,101702.469912
01-Sep-2015 07:00:00,101495.697135,101695.697135
01-Sep-2015 07:05:00,101492.310747,101692.310747
01-Sep-2015 07:10:00,101492.310747,101692.310747
01-Sep-2015 07:15:00,101482.151583,101682.151583
01-Sep-2015 07:20:00,101482.151583,101682.151583
01-Sep-2015 07:25:00,101482.151583,101682.151583
01-Sep-2015 07:30:00,101475.378807,101675.378807
01-Sep-2015 07:35:00,101471.992418,101671.992418
01-Sep-2015 07:40:00,101471.992418,101671.992418
01-Sep-2015 07:45:00,101475.378807,101675.378807
01-Sep-2015 07:50:00,101475.378807,101675.378807
01-Sep-2015 07:55:00,101482.151583,101682.151583
01-Sep-2015 08:00:00,101471.992418,101671.992418
01-Sep-2015 08:05:00,101471.992418,101671.992418
01-Sep-2015 08:10:00,101471.992418,101671.992418
01-Sep-2015 08:15:00,101475.378807,101675.378807
01-Sep-2015 08:20:00,101482.151583,101682.151583
01-Sep-2015 08:25:00,101485.537971,101685.537971
01-Sep-2015 08:30:00,101478.765195,101678.765195
01-Sep-2015 08:35:00,101478.765195,101678.765195
01-Sep-2015 08:40:00,101475.378807,101675.378807
01-Sep-2015 08:45:00,101479.893991,101679.893991
01-Sep-2015 08:50:00,101478.765195,101678.765195
01-Sep-2015 08:55:00,101485.537971,101685.537971
01-Sep-2015 09:00:00,101482.151583,101682.151583
01-Sep-2015 09:05:00,101492.310747,101692.310747
01-Sep-2015 09:10:00,101499.083524,101699.083524
01-Sep-2015 09:15:00,101505.856300,101705.856300
01-Sep-2015 09:20:00,101514.886668,101714.886668
01-Sep-2015 09:25:00,101516.015464,101716.015464
01-Sep-2015 09:30:00,101516.015464,101716.015464
01-Sep-2015 09:35:00,101510.371484,101710.371484
01-Sep-2015 09:40:00,101509.242688,101709.242688
01-Sep-2015 09:45:00,101505.856300,101705.856300
01-Sep-2015 09:50:00,101506.985096,101706.985096
01-Sep-2015 09:55:00,101505.856300,101705.856300
01-Sep-2015 10:00:00,101505.856300,101705.856300
01-Sep-2015 10:05:00,101512.629076,101712.629076
