DateTime,Pressure (Pa),MSLP (Pa)
01-Dec-2015 05:00:00,101494.568339,101694.568339
01-Dec-2015 05:05:00,101487.795563,101687.795563
01-Dec-2015 05:10:00,101484.409175,101684.409175
01-Dec-2015 05:15:00,101479.893991,101679.893991
01-Dec-2015 05:20:00,101476.507603,101676.507603
01-Dec-2015 05:25:00,101475.378807,101675.378807
01-Dec-2015 05:30:00,101470.863622,101670.863622
01-Dec-2015 05:35:00,101471.992418,101671.992418
01-Dec-2015 05:40:00,101473.121214,101673.121214
01-Dec-2015 05:45:00,101473.121214,101673.121214
01-Dec-2015 05:50:00,101471.992418,101671.992418
01-Dec-2015 05:55:00,101467.477234,101667.477234
01-Dec-2015 06:00:00,101467.477234,101667.477234
01-Dec-2015 06:05:00,101466.348438,101666.348438
01-Dec-2015 06:10:00,101457.318070,101657.318070
01-Dec-2015 06:15:00,101458.446866,101658.446866
01-Dec-2015 06:20:00,101457.318070,101657.318070
01-Dec-2015 06:25:00,101455.060478,101655.060478
01-Dec-2015 06:30:00,101453.931681,101653.931681
01-Dec-2015 06:35:00,101464.090846,101664.090846
01-Dec-2015 06:40:00,101470.863622,101670.863622
01-Dec-2015 06:45:00,101482.151583,101682.151583
01-Dec-2015 06:50:00,101491.181951,101691.181951
01-Dec-2015 06:55:00,101493.439543,101693.439543
01-Dec-2015 07:00:00,101493.439543,101693.439543
01-Dec-2015 07:05:00,101484.409175,101684.409175
01-Dec-2015 07:10:00,101477.636399,101677.636399
01-Dec-2015 07:15:00,101461.833254,101661.833254
01-Dec-2015 07:20:00,101458.446866,101658.446866
01-Dec-2015 07:25:00,101461.833254,101661.833254
01-Dec-2015 07:30:00,101457.318070,101657.318070
01-Dec-2015 07:35:00,101452.802885,101652.802885
01-Dec-2015 07:40:00,101449.416497,101649.416497
01-Dec-2015 07:45:00,101446.030109,101646.030109
01-Dec-2015 07:50:00,101446.030109,101646.030109
01-Dec-2015 07:55:00,101449.416497,101649.416497
01-Dec-2015 08:00:00,101440.386129,101640.386129
01-Dec-2015 08:05:00,101433.613353,101633.613353
01-Dec-2015 08:10:00,101430.226964,101630.226964
01-Dec-2015 08:15:00,101429.098168,101629.098168
01-Dec-2015 08:20:00,101423.454188,101623.454188
01-Dec-2015 08:25:00,101430.226964,101630.226964
01-Dec-2015 08:30:00,101426.840576,101626.840576
01-Dec-2015 08:35:00,101415.552616,101615.552616
01-Dec-2015 08:40:00,101412.166228,101612.166228
01-Dec-2015 08:45:00,101414.423820,101614.423820
01-Dec-2015 08:50:00,101418.939004,101618.939004
01-Dec-2015 08:55:00,101421.196596,101621.196596
01-Dec-2015 09:00:00,101413.295024,101613.295024
01-Dec-2015 09:05:00,101415.552616,101615.552616
01-Dec-2015 09:10:00,101416.681412,101616.681412
01-Dec-2015 09:15:00,101420.067800,101620.067800
01-Dec-2015 09:20:00,101425.711780,101625.711780
01-Dec-2015 09:25:00,101421.196596,101621.196596
01-Dec-2015 09:30:00,101422.325392,101622.325392
01-Dec-2015 09:35:00,101418.939004,101618.939004
01-Dec-2015 09:40:00,101407.651043,101607.651043
01-Dec-2015 09:45:00,101405.393451,101605.393451
01-Dec-2015 09:50:00,101413.295024,101613.295024
01-Dec-2015 09:55:00,101421.196596,101621.196596
01-Dec-2015 10:00:00,101423.454188,101623.454188
01-Dec-2015 10:05:00,101438.128537,101638.128537
01-Dec-2015 10:10:00,101436.999741,101636.999741
01-Dec-2015 10:15:00,101441.514925,101641.514925
01-Dec-2015 10:20:00,101443.772517,101643.772517
01-Dec-2015 10:25:00,101453.931681,101653.931681
01-Dec-2015 10:30:00,101466.348438,101666.348438
01-Dec-2015 10:35:00,101474.250010,101674.250010
01-Dec-2015 10:40:00,101486.666767,101686.666767
01-Dec-2015 10:45:00,101496.825932,101696.825932
01-Dec-2015 10:50:00,101504.727504,101704.727504
01-Dec-2015 10:55:00,101505.856300,101705.856300
01-Dec-2015 11:00:00,101496.825932,101696.825932
01-Dec-2015 11:05:00,101492.310747,101692.310747
01-Dec-2015 11:10:00,101499.083524,101699.083524
01-Dec-2015 11:15:00,101506.985096,101706.985096
01-Dec-2015 11:20:00,101512.629076,101712.629076
01-Dec-2015 11:25:00,101509.242688,101709.242688
01-Dec-2015 11:30:00,101508.113892,101708.113892
01-Dec-2015 11:35:00,101517.144260,101717.144260
01-Dec-2015 11:40:00,101521.659445,101721.659445
01-Dec-2015 11:45:00,101521.659445,101721.659445
01-Dec-2015 11:50:00,101530.689813,101730.689813
01-Dec-2015 11:55:00,101534.076201,101734.076201
01-Dec-2015 12:00:00,101535.204997,101735.204997
01-Dec-2015 12:05:00,101536.333793,101736.333793
01-Dec-2015 12:10:00,101540.848978,101740.848978
01-Dec-2015 12:15:00,101545.364162,101745.364162
01-Dec-2015 12:20:00,101551.008142,101751.008142
01-Dec-2015 12:25:00,101555.523326,101755.523326
01-Dec-2015 12:30:00,101561.167307,101761.167307
01-Dec-2015 12:35:00,101564.553695,101764.553695
01-Dec-2015 12:40:00,101558.909714,101758.909714
01-Dec-2015 12:45:00,101562.296103,101762.296103
01-Dec-2015 12:50:00,101571.326471,101771.326471
01-Dec-2015 12:55:00,101579.228043,101779.228043
01-Dec-2015 13:00:00,101581.485636,101781.485636
01-Dec-2015 13:05:00,101582.614432,101782.614432
01-Dec-2015 13:10:00,101582.614432,101782.614432
01-Dec-2015 13:15:00,101581.485636,101781.485636
01-Dec-2015 13:20:00,101581.485636,101781.485636
01-Dec-2015 13:25:00,101582.614432,101782.614432
01-Dec-2015 13:30:00,101584.872024,101784.872024
01-Dec-2015 13:35:00,101595.031188,101795.031188
01-Dec-2015 13:40:00,101599.546372,101799.546372
01-Dec-2015 13:45:00,101601.803964,101801.803964
01-Dec-2015 13:50:00,101618.735905,101818.735905
01-Dec-2015 13:55:00,101634.539050,101834.539050
01-Dec-2015 14:00:00,101636.796642,101836.796642
01-Dec-2015 14:05:00,101636.796642,101836.796642
01-Dec-2015 14:10:00,101640.183030,101840.183030
01-Dec-2015 14:15:00,101648.084603,101848.084603
01-Dec-2015 14:20:00,101650.342195,101850.342195
01-Dec-2015 14:25:00,101653.728583,101853.728583
01-Dec-2015 14:30:00,101660.501359,101860.501359
01-Dec-2015 14:35:00,101666.145340,101866.145340
01-Dec-2015 14:40:00,101670.660524,101870.660524
01-Dec-2015 14:45:00,101676.304504,101876.304504
01-Dec-2015 14:50:00,101680.819688,101880.819688
01-Dec-2015 14:55:00,101677.433300,101877.433300
01-Dec-2015 15:00:00,101675.175708,101875.175708
01-Dec-2015 15:05:00,101679.690892,101879.690892
01-Dec-2015 15:10:00,101679.690892,101879.690892
01-Dec-2015 15:15:00,101672.918116,101872.918116
01-Dec-2015 15:20:00,101669.531728,101869.531728
01-Dec-2015 15:25:00,101668.402932,101868.402932
01-Dec-2015 15:30:00,101665.016543,101865.016543
01-Dec-2015 15:35:00,101663.887747,101863.887747
01-Dec-2015 15:40:00,101655.986175,101855.986175
01-Dec-2015 15:45:00,101642.440622,101842.440622
01-Dec-2015 15:50:00,101635.667846,101835.667846
01-Dec-2015 15:55:00,101625.508682,101825.508682
01-Dec-2015 16:00:00,101622.122293,101822.122293
01-Dec-2015 16:05:00,101616.478313,101816.478313
01-Dec-2015 16:10:00,101608.576741,101808.576741
01-Dec-2015 16:15:00,101604.061557,101804.061557
01-Dec-2015 16:20:00,101599.546372,101799.546372
01-Dec-2015 16:25:00,101592.773596,101792.773596
01-Dec-2015 16:30:00,101591.644800,101791.644800
01-Dec-2015 16:35:00,101581.485636,101781.485636
01-Dec-2015 16:40:00,101574.712859,101774.712859
01-Dec-2015 16:45:00,101572.455267,101772.455267
01-Dec-2015 16:50:00,101569.068879,101769.068879
01-Dec-2015 16:55:00,101552.136938,101752.136938
01-Dec-2015 17:00:00,101547.621754,101747.621754
01-Dec-2015 17:05:00,101547.621754,101747.621754
