DateTime,Pressure (Pa),MSLP (Pa)
01-Jul-2016 05:00:00,101482.151583,101682.151583
01-Jul-2016 05:05:00,101481.022787,101681.022787
01-Jul-2016 05:10:00,101492.310747,101692.310747
01-Jul-2016 05:15:00,101494.568339,101694.568339
01-Jul-2016 05:20:00,101477.636399,101677.636399
01-Jul-2016 05:25:00,101465.219642,101665.219642
01-Jul-2016 05:30:00,101470.863622,101670.863622
01-Jul-2016 05:35:00,101474.250010,101674.250010
01-Jul-2016 05:40:00,101476.507603,101676.507603
01-Jul-2016 05:45:00,101475.378807,101675.378807
01-Jul-2016 05:50:00,101468.606030,101668.606030
01-Jul-2016 05:55:00,101461.833254,101661.833254
01-Jul-2016 06:00:00,101451.674089,101651.674089
01-Jul-2016 06:05:00,101444.901313,101644.901313
01-Jul-2016 06:10:00,101433.613353,101633.613353
01-Jul-2016 06:15:00,101434.742149,101634.742149
01-Jul-2016 06:20:00,101430.226964,101630.226964
01-Jul-2016 06:25:00,101424.582984,101624.582984
01-Jul-2016 06:30:00,101423.454188,101623.454188
01-Jul-2016 06:35:00,101423.454188,101623.454188
01-Jul-2016 06:40:00,101417.810208,101617.810208
01-Jul-2016 06:45:00,101417.810208,101617.810208
01-Jul-2016 06:50:00,101416.681412,101616.681412
01-Jul-2016 06:55:00,101413.295024,101613.295024
01-Jul-2016 07:00:00,101411.037431,101611.037431
01-Jul-2016 07:05:00,101403.135859,101603.135859
01-Jul-2016 07:10:00,101399.749471,101599.749471
01-Jul-2016 07:15:00,101396.363083,101596.363083
01-Jul-2016 07:20:00,101390.719103,101590.719103
01-Jul-2016 07:25:00,101397.491879,101597.491879
01-Jul-2016 07:30:00,101400.878267,101600.878267
01-Jul-2016 07:35:00,101400.878267,101600.878267
01-Jul-2016 07:40:00,101399.749471,101599.749471
01-Jul-2016 07:45:00,101392.976695,101592.976695
01-Jul-2016 07:50:00,101390.719103,101590.719103
01-Jul-2016 07:55:00,101386.203918,101586.203918
01-Jul-2016 08:00:00,101380.559938,101580.559938
01-Jul-2016 08:05:00,101380.559938,101580.559938
01-Jul-2016 08:10:00,101382.817530,101582.817530
01-Jul-2016 08:15:00,101380.559938,101580.559938
01-Jul-2016 08:20:00,101379.431142,101579.431142
01-Jul-2016 08:25:00,101383.946326,101583.946326
01-Jul-2016 08:30:00,101390.719103,101590.719103
01-Jul-2016 08:35:00,101390.719103,101590.719103
01-Jul-2016 08:40:00,101383.946326,101583.946326
01-Jul-2016 08:45:00,101379.431142,101579.431142
01-Jul-2016 08:50:00,101389.590306,101589.590306
01-Jul-2016 08:55:00,101387.332714,101587.332714
01-Jul-2016 09:00:00,101383.946326,101583.946326
01-Jul-2016 09:05:00,101382.817530,101582.817530
01-Jul-2016 09:10:00,101390.719103,101590.719103
01-Jul-2016 09:15:00,101392.976695,101592.976695
01-Jul-2016 09:20:00,101397.491879,101597.491879
01-Jul-2016 09:25:00,101396.363083,101596.363083
01-Jul-2016 09:30:00,101406.522247,101606.522247
01-Jul-2016 09:35:00,101406.522247,101606.522247
01-Jul-2016 09:40:00,101416.681412,101616.681412
01-Jul-2016 09:45:00,101414.423820,101614.423820
01-Jul-2016 09:50:00,101421.196596,101621.196596
01-Jul-2016 09:55:00,101427.969372,101627.969372
01-Jul-2016 10:00:00,101431.355760,101631.355760
01-Jul-2016 10:05:00,101434.742149,101634.742149
01-Jul-2016 10:10:00,101431.355760,101631.355760
01-Jul-2016 10:15:00,101434.742149,101634.742149
01-Jul-2016 10:20:00,101450.545293,101650.545293
01-Jul-2016 10:25:00,101450.545293,101650.545293
01-Jul-2016 10:30:00,101455.060478,101655.060478
01-Jul-2016 10:35:00,101458.446866,101658.446866
01-Jul-2016 10:40:00,101457.318070,101657.318070
01-Jul-2016 10:45:00,101458.446866,101658.446866
01-Jul-2016 10:50:00,101464.090846,101664.090846
01-Jul-2016 10:55:00,101465.219642,101665.219642
01-Jul-2016 11:00:00,101467.477234,101667.477234
01-Jul-2016 11:05:00,101474.250010,101674.250010
01-Jul-2016 11:10:00,101475.378807,101675.378807
01-Jul-2016 11:15:00,101486.666767,101686.666767
01-Jul-2016 11:20:00,101492.310747,101692.310747
01-Jul-2016 11:25:00,101499.083524,101699.083524
01-Jul-2016 11:30:00,101509.242688,101709.242688
01-Jul-2016 11:35:00,101516.015464,101716.015464
01-Jul-2016 11:40:00,101516.015464,101716.015464
01-Jul-2016 11:45:00,101518.273057,101718.273057
01-Jul-2016 11:50:00,101522.788241,101722.788241
01-Jul-2016 11:55:00,101531.818609,101731.818609
01-Jul-2016 12:00:00,101536.333793,101736.333793
01-Jul-2016 12:05:00,101539.720182,101739.720182
01-Jul-2016 12:10:00,101543.106570,101743.106570
01-Jul-2016 12:15:00,101552.136938,101752.136938
01-Jul-2016 12:20:00,101553.265734,101753.265734
01-Jul-2016 12:25:00,101555.523326,101755.523326
01-Jul-2016 12:30:00,101565.682491,101765.682491
01-Jul-2016 12:35:00,101573.584063,101773.584063
01-Jul-2016 12:40:00,101579.228043,101779.228043
01-Jul-2016 12:45:00,101587.129616,101787.129616
01-Jul-2016 12:50:00,101586.000820,101786.000820
