DateTime,Pressure (Pa),MSLP (Pa)
01-Jan-2017 09:52:00,101896.419734,102096.419734
01-Jan-2017 09:57:00,101893.033346,102093.033346
01-Jan-2017 10:02:00,101889.646958,102089.646958
01-Jan-2017 10:07:00,101889.646958,102089.646958
01-Jan-2017 10:12:00,101887.389366,102087.389366
01-Jan-2017 10:17:00,101886.260570,102086.260570
01-Jan-2017 10:22:00,101889.646958,102089.646958
01-Jan-2017 10:27:00,101889.646958,102089.646958
01-Jan-2017 10:32:00,101896.419734,102096.419734
01-Jan-2017 10:37:00,101896.419734,102096.419734
01-Jan-2017 10:42:00,101890.775754,102090.775754
01-Jan-2017 10:47:00,101882.874182,102082.874182
01-Jan-2017 10:52:00,101886.260570,102086.260570
01-Jan-2017 10:57:00,101893.033346,102093.033346
01-Jan-2017 11:02:00,101896.419734,102096.419734
01-Jan-2017 11:07:00,101893.033346,102093.033346
01-Jan-2017 11:12:00,101897.548530,102097.548530
01-Jan-2017 11:17:00,101903.192511,102103.192511
01-Jan-2017 11:22:00,101909.965287,102109.965287
01-Jan-2017 11:27:00,101906.578899,102106.578899
01-Jan-2017 11:32:00,101909.965287,102109.965287
01-Jan-2017 11:37:00,101913.351675,102113.351675
01-Jan-2017 11:42:00,101916.738063,102116.738063
01-Jan-2017 11:47:00,101923.510840,102123.510840
01-Jan-2017 11:52:00,101933.670004,102133.670004
01-Jan-2017 11:57:00,101937.056392,102137.056392
01-Jan-2017 12:02:00,101940.442780,102140.442780
01-Jan-2017 12:07:00,101940.442780,102140.442780
01-Jan-2017 12:12:00,101943.829169,102143.829169
01-Jan-2017 12:17:00,101950.601945,102150.601945
01-Jan-2017 12:22:00,101953.988333,102153.988333
01-Jan-2017 12:27:00,101964.147498,102164.147498
01-Jan-2017 12:32:00,101964.147498,102164.147498
01-Jan-2017 12:37:00,101967.533886,102167.533886
01-Jan-2017 12:42:00,101967.533886,102167.533886
01-Jan-2017 12:47:00,101964.147498,102164.147498
01-Jan-2017 12:52:00,101970.920274,102170.920274
01-Jan-2017 12:57:00,101981.079438,102181.079438
01-Jan-2017 13:02:00,101981.079438,102181.079438
01-Jan-2017 13:07:00,101984.465827,102184.465827
01-Jan-2017 13:12:00,101994.624991,102194.624991
01-Jan-2017 13:17:00,102001.397767,102201.397767
01-Jan-2017 13:22:00,102001.397767,102201.397767
01-Jan-2017 13:27:00,102001.397767,102201.397767
01-Jan-2017 13:32:00,102011.556932,102211.556932
01-Jan-2017 13:37:00,102018.329708,102218.329708
01-Jan-2017 13:42:00,102025.102484,102225.102484
01-Jan-2017 13:47:00,102028.488873,102228.488873
01-Jan-2017 13:52:00,102038.648037,102238.648037
01-Jan-2017 13:57:00,102048.807202,102248.807202
01-Jan-2017 14:02:00,102048.807202,102248.807202
01-Jan-2017 14:07:00,102048.807202,102248.807202
01-Jan-2017 14:12:00,102053.322386,102253.322386
01-Jan-2017 14:17:00,102062.352754,102262.352754
01-Jan-2017 14:22:00,102070.254327,102270.254327
01-Jan-2017 14:27:00,102078.155899,102278.155899
01-Jan-2017 14:32:00,102089.443860,102289.443860
01-Jan-2017 14:37:00,102092.830248,102292.830248
01-Jan-2017 14:42:00,102099.603024,102299.603024
01-Jan-2017 14:47:00,102106.375800,102306.375800
01-Jan-2017 14:52:00,102106.375800,102306.375800
01-Jan-2017 14:57:00,102109.762188,102309.762188
01-Jan-2017 15:02:00,102109.762188,102309.762188
01-Jan-2017 15:07:00,102109.762188,102309.762188
01-Jan-2017 15:12:00,102113.148577,102313.148577
01-Jan-2017 15:17:00,102116.534965,102316.534965
01-Jan-2017 15:22:00,102123.307741,102323.307741
01-Jan-2017 15:27:00,102127.822925,102327.822925
01-Jan-2017 15:32:00,102126.694129,102326.694129
01-Jan-2017 15:37:00,102126.694129,102326.694129
01-Jan-2017 15:42:00,102123.307741,102323.307741
01-Jan-2017 15:47:00,102119.921353,102319.921353
01-Jan-2017 15:52:00,102113.148577,102313.148577
01-Jan-2017 15:57:00,102102.989412,102302.989412
01-Jan-2017 16:02:00,102099.603024,102299.603024
01-Jan-2017 16:07:00,102092.830248,102292.830248
01-Jan-2017 16:12:00,102089.443860,102289.443860
01-Jan-2017 16:17:00,102086.057471,102286.057471
01-Jan-2017 16:22:00,102082.671083,102282.671083
01-Jan-2017 16:27:00,102079.284695,102279.284695
01-Jan-2017 16:32:00,102071.383123,102271.383123
01-Jan-2017 16:37:00,102066.867938,102266.867938
01-Jan-2017 16:42:00,102062.352754,102262.352754
