DateTime,Pressure (Pa),MSLP (Pa)
02-Aug-2015 07:47:00,101123.194438,101323.194438
02-Aug-2015 07:52:00,101136.739991,101336.739991
02-Aug-2015 07:57:00,101136.739991,101336.739991
02-Aug-2015 08:02:00,101140.126379,101340.126379
02-Aug-2015 08:07:00,101136.739991,101336.739991
02-Aug-2015 08:12:00,101133.353602,101333.353602
02-Aug-2015 08:17:00,101131.096010,101331.096010
02-Aug-2015 08:22:00,101126.580826,101326.580826
02-Aug-2015 08:27:00,101123.194438,101323.194438
02-Aug-2015 08:32:00,101119.808050,101319.808050
02-Aug-2015 08:37:00,101126.580826,101326.580826
02-Aug-2015 08:42:00,101120.936846,101320.936846
02-Aug-2015 08:47:00,101116.421662,101316.421662
02-Aug-2015 08:52:00,101119.808050,101319.808050
02-Aug-2015 08:57:00,101119.808050,101319.808050
02-Aug-2015 09:02:00,101126.580826,101326.580826
02-Aug-2015 09:07:00,101129.967214,101329.967214
02-Aug-2015 09:12:00,101136.739991,101336.739991
02-Aug-2015 09:17:00,101146.899155,101346.899155
02-Aug-2015 09:22:00,101140.126379,101340.126379
02-Aug-2015 09:27:00,101133.353602,101333.353602
02-Aug-2015 09:32:00,101133.353602,101333.353602
02-Aug-2015 09:37:00,101140.126379,101340.126379
02-Aug-2015 09:42:00,101138.997583,101338.997583
02-Aug-2015 09:47:00,101138.997583,101338.997583
02-Aug-2015 09:52:00,101133.353602,101333.353602
02-Aug-2015 09:57:00,101129.967214,101329.967214
02-Aug-2015 10:02:00,101129.967214,101329.967214
02-Aug-2015 10:07:00,101126.580826,101326.580826
02-Aug-2015 10:12:00,101129.967214,101329.967214
02-Aug-2015 10:17:00,101143.512767,101343.512767
02-Aug-2015 10:22:00,101157.058319,101357.058319
02-Aug-2015 10:27:00,101167.217484,101367.217484
02-Aug-2015 10:32:00,101171.732668,101371.732668
02-Aug-2015 10:37:00,101170.603872,101370.603872
02-Aug-2015 10:42:00,101177.376648,101377.376648
02-Aug-2015 10:47:00,101170.603872,101370.603872
02-Aug-2015 10:52:00,101167.217484,101367.217484
02-Aug-2015 10:57:00,101167.217484,101367.217484
02-Aug-2015 11:02:00,101171.732668,101371.732668
02-Aug-2015 11:07:00,101177.376648,101377.376648
02-Aug-2015 11:12:00,101184.149425,101384.149425
02-Aug-2015 11:17:00,101197.694977,101397.694977
02-Aug-2015 11:22:00,101201.081366,101401.081366
02-Aug-2015 11:27:00,101199.952569,101399.952569
02-Aug-2015 11:32:00,101201.081366,101401.081366
02-Aug-2015 11:37:00,101190.922201,101390.922201
02-Aug-2015 11:42:00,101187.535813,101387.535813
02-Aug-2015 11:47:00,101188.664609,101388.664609
02-Aug-2015 11:52:00,101190.922201,101390.922201
02-Aug-2015 11:57:00,101193.179793,101393.179793
02-Aug-2015 12:02:00,101187.535813,101387.535813
02-Aug-2015 12:07:00,101195.437385,101395.437385
02-Aug-2015 12:12:00,101204.467754,101404.467754
02-Aug-2015 12:17:00,101211.240530,101411.240530
02-Aug-2015 12:22:00,101218.013306,101418.013306
02-Aug-2015 12:27:00,101224.786083,101424.786083
02-Aug-2015 12:32:00,101221.399695,101421.399695
02-Aug-2015 12:37:00,101224.786083,101424.786083
02-Aug-2015 12:42:00,101229.301267,101429.301267
02-Aug-2015 12:47:00,101234.945247,101434.945247
02-Aug-2015 12:52:00,101241.718023,101441.718023
02-Aug-2015 12:57:00,101245.104412,101445.104412
02-Aug-2015 13:02:00,101241.718023,101441.718023
02-Aug-2015 13:07:00,101231.558859,101431.558859
02-Aug-2015 13:12:00,101234.945247,101434.945247
02-Aug-2015 13:17:00,101245.104412,101445.104412
02-Aug-2015 13:22:00,101250.748392,101450.748392
