DateTime,Pressure (Pa),MSLP (Pa)
01-Jan-2015 05:00:00,102099.603024,102299.603024
01-Jan-2015 05:05:00,102092.830248,102292.830248
01-Jan-2015 05:10:00,102082.671083,102282.671083
01-Jan-2015 05:15:00,102075.898307,102275.898307
01-Jan-2015 05:20:00,102075.898307,102275.898307
01-Jan-2015 05:25:00,102075.898307,102275.898307
01-Jan-2015 05:30:00,102079.284695,102279.284695
01-Jan-2015 05:35:00,102082.671083,102282.671083
01-Jan-2015 05:40:00,102078.155899,102278.155899
01-Jan-2015 05:45:00,102067.996735,102267.996735
01-Jan-2015 05:50:00,102061.223958,102261.223958
01-Jan-2015 05:55:00,102054.451182,102254.451182
01-Jan-2015 06:00:00,102048.807202,102248.807202
01-Jan-2015 06:05:00,102040.905629,102240.905629
01-Jan-2015 06:10:00,102038.648037,102238.648037
01-Jan-2015 06:15:00,102035.261649,102235.261649
01-Jan-2015 06:20:00,102028.488873,102228.488873
01-Jan-2015 06:25:00,102017.200912,102217.200912
01-Jan-2015 06:30:00,102013.814524,102213.814524
01-Jan-2015 06:35:00,102018.329708,102218.329708
01-Jan-2015 06:40:00,102025.102484,102225.102484
01-Jan-2015 06:45:00,102021.716096,102221.716096
01-Jan-2015 06:50:00,102020.587300,102220.587300
01-Jan-2015 06:55:00,102013.814524,102213.814524
01-Jan-2015 07:00:00,102008.170544,102208.170544
01-Jan-2015 07:05:00,102004.784156,102204.784156
01-Jan-2015 07:10:00,101996.882583,102196.882583
01-Jan-2015 07:15:00,101994.624991,102194.624991
01-Jan-2015 07:20:00,101998.011379,102198.011379
01-Jan-2015 07:25:00,101991.238603,102191.238603
01-Jan-2015 07:30:00,101987.852215,102187.852215
01-Jan-2015 07:35:00,101984.465827,102184.465827
01-Jan-2015 07:40:00,101978.821846,102178.821846
01-Jan-2015 07:45:00,101977.693050,102177.693050
01-Jan-2015 07:50:00,101976.564254,102176.564254
01-Jan-2015 07:55:00,101973.177866,102173.177866
01-Jan-2015 08:00:00,101969.791478,102169.791478
01-Jan-2015 08:05:00,101974.306662,102174.306662
01-Jan-2015 08:10:00,101974.306662,102174.306662
01-Jan-2015 08:15:00,101977.693050,102177.693050
01-Jan-2015 08:20:00,101974.306662,102174.306662
01-Jan-2015 08:25:00,101965.276294,102165.276294
