DateTime,Pressure (Pa),MSLP (Pa)
01-Jun-2016 05:00:00,101260.907556,101460.907556
01-Jun-2016 05:05:00,101257.521168,101457.521168
01-Jun-2016 05:10:00,101251.877188,101451.877188
01-Jun-2016 05:15:00,101256.392372,101456.392372
01-Jun-2016 05:20:00,101258.649964,101458.649964
01-Jun-2016 05:25:00,101258.649964,101458.649964
01-Jun-2016 05:30:00,101260.907556,101460.907556
01-Jun-2016 05:35:00,101257.521168,101457.521168
01-Jun-2016 05:40:00,101251.877188,101451.877188
01-Jun-2016 05:45:00,101255.263576,101455.263576
01-Jun-2016 05:50:00,101258.649964,101458.649964
01-Jun-2016 05:55:00,101258.649964,101458.649964
01-Jun-2016 06:00:00,101251.877188,101451.877188
01-Jun-2016 06:05:00,101254.134780,101454.134780
01-Jun-2016 06:10:00,101249.619596,101449.619596
01-Jun-2016 06:15:00,101247.362004,101447.362004
01-Jun-2016 06:20:00,101246.233208,101446.233208
01-Jun-2016 06:25:00,101250.748392,101450.748392
01-Jun-2016 06:30:00,101257.521168,101457.521168
01-Jun-2016 06:35:00,101257.521168,101457.521168
01-Jun-2016 06:40:00,101246.233208,101446.233208
01-Jun-2016 06:45:00,101230.430063,101430.430063
01-Jun-2016 06:50:00,101221.399695,101421.399695
01-Jun-2016 06:55:00,101224.786083,101424.786083
01-Jun-2016 07:00:00,101228.172471,101428.172471
01-Jun-2016 07:05:00,101220.270898,101420.270898
01-Jun-2016 07:10:00,101216.884510,101416.884510
01-Jun-2016 07:15:00,101224.786083,101424.786083
01-Jun-2016 07:20:00,101227.043675,101427.043675
01-Jun-2016 07:25:00,101230.430063,101430.430063
01-Jun-2016 07:30:00,101225.914879,101425.914879
01-Jun-2016 07:35:00,101221.399695,101421.399695
01-Jun-2016 07:40:00,101222.528491,101422.528491
01-Jun-2016 07:45:00,101219.142102,101419.142102
01-Jun-2016 07:50:00,101218.013306,101418.013306
01-Jun-2016 07:55:00,101211.240530,101411.240530
01-Jun-2016 08:00:00,101214.626918,101414.626918
01-Jun-2016 08:05:00,101216.884510,101416.884510
01-Jun-2016 08:10:00,101216.884510,101416.884510
01-Jun-2016 08:15:00,101213.498122,101413.498122
01-Jun-2016 08:20:00,101210.111734,101410.111734
01-Jun-2016 08:25:00,101214.626918,101414.626918
01-Jun-2016 08:30:00,101221.399695,101421.399695
01-Jun-2016 08:35:00,101223.657287,101423.657287
01-Jun-2016 08:40:00,101230.430063,101430.430063
01-Jun-2016 08:45:00,101232.687655,101432.687655
01-Jun-2016 08:50:00,101227.043675,101427.043675
01-Jun-2016 08:55:00,101230.430063,101430.430063
01-Jun-2016 09:00:00,101230.430063,101430.430063
01-Jun-2016 09:05:00,101228.172471,101428.172471
01-Jun-2016 09:10:00,101239.460431,101439.460431
01-Jun-2016 09:15:00,101248.490800,101448.490800
01-Jun-2016 09:20:00,101255.263576,101455.263576
01-Jun-2016 09:25:00,101257.521168,101457.521168
01-Jun-2016 09:30:00,101255.263576,101455.263576
01-Jun-2016 09:35:00,101257.521168,101457.521168
01-Jun-2016 09:40:00,101258.649964,101458.649964
01-Jun-2016 09:45:00,101258.649964,101458.649964
01-Jun-2016 09:50:00,101262.036352,101462.036352
01-Jun-2016 09:55:00,101274.453109,101474.453109
01-Jun-2016 10:00:00,101277.839497,101477.839497
01-Jun-2016 10:05:00,101273.324313,101473.324313
01-Jun-2016 10:10:00,101281.225885,101481.225885
01-Jun-2016 10:15:00,101276.710701,101476.710701
01-Jun-2016 10:20:00,101276.710701,101476.710701
01-Jun-2016 10:25:00,101283.483477,101483.483477
01-Jun-2016 10:30:00,101287.998662,101487.998662
01-Jun-2016 10:35:00,101300.415418,101500.415418
