DateTime,Pressure (Pa),MSLP (Pa)
01-Apr-2015 05:00:00,101704.524405,101904.524405
01-Apr-2015 05:05:00,101697.751629,101897.751629
01-Apr-2015 05:10:00,101695.494037,101895.494037
01-Apr-2015 05:15:00,101695.494037,101895.494037
01-Apr-2015 05:20:00,101688.721261,101888.721261
01-Apr-2015 05:25:00,101685.334872,101885.334872
01-Apr-2015 05:30:00,101686.463668,101886.463668
01-Apr-2015 05:35:00,101683.077280,101883.077280
01-Apr-2015 05:40:00,101684.206076,101884.206076
01-Apr-2015 05:45:00,101685.334872,101885.334872
01-Apr-2015 05:50:00,101680.819688,101880.819688
01-Apr-2015 05:55:00,101674.046912,101874.046912
01-Apr-2015 06:00:00,101677.433300,101877.433300
01-Apr-2015 06:05:00,101677.433300,101877.433300
01-Apr-2015 06:10:00,101676.304504,101876.304504
01-Apr-2015 06:15:00,101677.433300,101877.433300
01-Apr-2015 06:20:00,101678.562096,101878.562096
01-Apr-2015 06:25:00,101677.433300,101877.433300
01-Apr-2015 06:30:00,101681.948484,101881.948484
01-Apr-2015 06:35:00,101680.819688,101880.819688
01-Apr-2015 06:40:00,101677.433300,101877.433300
01-Apr-2015 06:45:00,101674.046912,101874.046912
01-Apr-2015 06:50:00,101668.402932,101868.402932
01-Apr-2015 06:55:00,101667.274136,101867.274136
01-Apr-2015 07:00:00,101661.630155,101861.630155
01-Apr-2015 07:05:00,101660.501359,101860.501359
01-Apr-2015 07:10:00,101662.758951,101862.758951
01-Apr-2015 07:15:00,101659.372563,101859.372563
01-Apr-2015 07:20:00,101657.114971,101857.114971
01-Apr-2015 07:25:00,101650.342195,101850.342195
01-Apr-2015 07:30:00,101648.084603,101848.084603
01-Apr-2015 07:35:00,101644.698215,101844.698215
01-Apr-2015 07:40:00,101641.311826,101841.311826
01-Apr-2015 07:45:00,101643.569418,101843.569418
01-Apr-2015 07:50:00,101650.342195,101850.342195
01-Apr-2015 07:55:00,101655.986175,101855.986175
01-Apr-2015 08:00:00,101650.342195,101850.342195
01-Apr-2015 08:05:00,101643.569418,101843.569418
01-Apr-2015 08:10:00,101636.796642,101836.796642
01-Apr-2015 08:15:00,101640.183030,101840.183030
01-Apr-2015 08:20:00,101641.311826,101841.311826
