DateTime,Pressure (Pa),MSLP (Pa)
01-Sep-2017 05:00:00,101508.113892,101708.113892
01-Sep-2017 05:05:00,101521.659445,101721.659445
01-Sep-2017 05:10:00,101514.886668,101714.886668
01-Sep-2017 05:15:00,101514.886668,101714.886668
01-Sep-2017 05:20:00,101521.659445,101721.659445
01-Sep-2017 05:25:00,101511.500280,101711.500280
01-Sep-2017 05:30:00,101504.727504,101704.727504
01-Sep-2017 05:35:00,101504.727504,101704.727504
01-Sep-2017 05:40:00,101492.310747,101692.310747
01-Sep-2017 05:45:00,101484.409175,101684.409175
01-Sep-2017 05:50:00,101481.022787,101681.022787
01-Sep-2017 05:55:00,101477.636399,101677.636399
01-Sep-2017 06:00:00,101484.409175,101684.409175
01-Sep-2017 06:05:00,101487.795563,101687.795563
01-Sep-2017 06:10:00,101494.568339,101694.568339
01-Sep-2017 06:15:00,101494.568339,101694.568339
01-Sep-2017 06:20:00,101484.409175,101684.409175
01-Sep-2017 06:25:00,101488.924359,101688.924359
01-Sep-2017 06:30:00,101497.954728,101697.954728
01-Sep-2017 06:35:00,101497.954728,101697.954728
01-Sep-2017 06:40:00,101501.341116,101701.341116
01-Sep-2017 06:45:00,101494.568339,101694.568339
01-Sep-2017 06:50:00,101487.795563,101687.795563
01-Sep-2017 06:55:00,101486.666767,101686.666767
01-Sep-2017 07:00:00,101491.181951,101691.181951
01-Sep-2017 07:05:00,101494.568339,101694.568339
01-Sep-2017 07:10:00,101491.181951,101691.181951
01-Sep-2017 07:15:00,101491.181951,101691.181951
01-Sep-2017 07:20:00,101491.181951,101691.181951
01-Sep-2017 07:25:00,101486.666767,101686.666767
01-Sep-2017 07:30:00,101470.863622,101670.863622
01-Sep-2017 07:35:00,101471.992418,101671.992418
01-Sep-2017 07:40:00,101464.090846,101664.090846
01-Sep-2017 07:45:00,101447.158905,101647.158905
01-Sep-2017 07:50:00,101440.386129,101640.386129
01-Sep-2017 07:55:00,101426.840576,101626.840576
01-Sep-2017 08:00:00,101411.037431,101611.037431
01-Sep-2017 08:05:00,101413.295024,101613.295024
01-Sep-2017 08:10:00,101399.749471,101599.749471
01-Sep-2017 08:15:00,101379.431142,101579.431142
01-Sep-2017 08:20:00,101365.885589,101565.885589
01-Sep-2017 08:25:00,101362.499201,101562.499201
01-Sep-2017 08:30:00,101362.499201,101562.499201
01-Sep-2017 08:35:00,101348.953649,101548.953649
01-Sep-2017 08:40:00,101348.953649,101548.953649
01-Sep-2017 08:45:00,101341.052076,101541.052076
01-Sep-2017 08:50:00,101335.408096,101535.408096
